ca_pcgr,ca_ipm,ca_macc,ca_psm,ca_eo,ca_rh,ca_rmi,ca_re,ca_cim,ca_psncc,ca_pa,ca_arat,ca_ipda,ca_mp,ca_ipgm,ca_pe,id
0.4,0.5,0.25,0.665625,0.0,0.25,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.571006,842
0.6,0.375,0.0,0.3875,0.3333333,0.0,0.5,0.2,1.0,0.0,0.0,1.0,0.3333333,0.4,,0.824185,843
0.0,0.25,0.0,0.54375,0.3333333,0.25,0.8333333,0.2,1.0,0.0,0.0,1.0,0.3333333,0.0,,0.85322,844
0.6,0.25,0.0,0.541875,0.3333333,0.25,0.6666667,0.2,0.0,0.0,0.5,1.0,0.6666667,0.6,1.0,0.754478,845
0.2,0.0,0.0,0.629375,0.0,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.527738,846
0.4,0.5,0.0,0.6275,0.6666667,0.5,0.8333333,1.0,0.0,0.0,0.0,0.0,0.6666667,0.0,,0.759573,847
0.2,0.25,0.25,0.654375,0.6666667,0.25,0.8333333,0.6,1.0,0.0,0.5,1.0,1.0,0.4,,0.594821,848
0.4,0.125,0.25,0.54375,0.0,0.0,0.3333333,0.8,0.0,0.0,0.0,1.0,0.6666667,0.0,0.0625,0.607692,849
1.0,0.25,0.0,0.475,0.0,0.0,0.3333333,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.593513,850
0.8,0.25,0.0,0.43125,0.3333333,0.0,0.3333333,1.0,0.0,0.0,0.5,1.0,0.0,0.2,0.0,0.769848,851
0.4,0.25,0.25,0.3125625,0.6666667,0.25,0.5,0.8,0.0,1.0,0.0,1.0,1.0,0.2,0.0,0.647729,852
0.0,0.125,0.0,0.353125,0.3333333,0.25,0.3333333,0.4,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.875092,853
0.0,0.125,0.0,0.44375,0.0,0.0,0.1666667,0.6,0.0,0.0,0.0,1.0,0.0,0.0,,0.719703,854
0.0,0.125,0.0,0.625,0.0,0.0,0.5,0.8,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.682368,855
0.0,0.125,0.0,0.6625,0.0,0.0,0.1666667,0.4,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.785139,856
0.4,0.25,0.0,0.65,0.0,0.0,0.3333333,0.2,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.642831,857
0.4,0.125,0.25,0.375,0.3333333,0.5,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.6487,858
0.0,0.0,0.0,0.375,0.3333333,0.25,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.642093,859
0.2,0.25,0.0,0.334375,0.0,0.25,0.5,0.8,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.82818,860
0.2,0.125,0.25,0.56875,0.0,0.0,0.3333333,0.4,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.709627,861
0.0,0.0,0.0,0.19375,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.73839,862
1.0,0.25,0.5,0.5,0.3333333,0.0,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.573003,863
1.0,0.5,0.0,0.2125,0.0,0.25,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.854137,864
0.2,0.0,0.0,0.56875,0.0,0.25,0.3333333,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.840029,865
0.4,0.375,0.0,0.2125,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,,0.663956,866
0.0,0.125,0.0,0.5375,0.0,0.5,0.3333333,1.0,0.0,0.0,0.0,0.5,0.0,0.6,,0.674267,867
0.0,0.125,0.0,0.36875,0.3333333,0.5,0.5,0.4,0.0,0.0,1.0,1.0,0.3333333,0.0,,0.582253,868
0.0,0.25,0.0,0.63125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,1.0,1.0,1.0,0.0,,0.628758,869
0.4,0.0,0.5,0.5543751,0.6666667,0.25,0.5,0.6,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.575353,870
0.8,0.5,0.0,0.618775,0.0,0.5,0.5,0.6,0.0,0.0,1.0,1.0,1.0,0.4,1.0,0.595548,871
0.0,0.375,0.0,0.59375,0.0,0.25,0.3333333,0.8,0.0,0.0,0.0,1.0,0.3333333,0.8,0.0,0.6521,872
0.0,0.25,0.0,0.15625,0.0,0.25,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,0.653183,873
0.0,0.0,0.0,0.1625,0.0,0.0,0.3333333,0.8,0.0,0.0,0.0,1.0,0.0,0.0,,0.527797,874
0.4,0.125,0.0,0.165625,0.0,0.0,0.3333333,0.6,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.703191,875
0.6,0.125,0.5,0.259375,0.6666667,0.5833333,0.6666667,0.4,0.0,0.0,0.0,1.0,1.0,0.6,,0.466816,876
0.0,0.125,0.0,0.1875,0.3333333,0.0,0.3333333,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.363095,877
0.0,0.125,0.5,0.125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.2,,0.714286,878
0.0,0.25,0.0,0.25,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.636943,879
0.0,0.0,0.0,0.331875,0.1666667,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.631347,880
0.0,0.0,0.25,0.2225,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.610169,881
0.0,0.125,0.75,0.240625,0.3333333,0.0,0.1666667,0.0,1.0,0.0,0.0,0.0,0.3333333,0.4,1.0,0.610046,882
0.0,0.125,0.0,0.175,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.506061,883
0.0,0.0,0.0,0.1375,0.0,0.0,0.1666667,0.4,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.496757,884
0.0,0.125,0.0,0.125,0.3333333,0.0833333,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.54267,885
0.2,0.0,0.0,0.275,0.0,0.0,0.1666667,,1.0,0.0,0.0,1.0,0.6666667,0.0,,0.528736,886
0.2,0.0,0.25,0.19375,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.661139,887
0.0,0.125,0.0,0.175,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.627787,888
0.0,0.375,0.5,0.25,0.0,0.25,0.1666667,0.4,0.0,0.0,0.0,1.0,0.6666667,0.2,1.0,0.650327,889
0.0,0.125,0.5,0.25,0.0,0.0,0.3333333,0.8,0.0,1.0,0.0,1.0,0.6666667,0.0,0.5,0.654822,890
0.0,0.0,0.0,0.20625,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.3333333,0.2,0.0,0.556897,891
0.0,0.0,0.0,0.3125,0.0,0.25,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.691922,892
0.4,0.0,0.0,0.288125,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.754265,893
0.0,0.0,0.0,0.14375,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.2,,0.759424,894
0.0,0.125,0.25,0.1875,0.0,0.0,0.3333333,0.2,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.610423,895
0.0,0.0,0.0,0.2375,0.0,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.3333333,0.2,,0.594037,896
0.2,0.0,0.5,0.2625,0.1666667,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.584535,897
0.0,0.0,0.25,0.13125,0.3333333,0.0833333,0.3333333,0.2,0.0,0.0,0.0,0.5,1.0,0.2,,0.484249,898
0.0,0.0,0.0,0.284375,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.530148,899
0.0,0.125,0.0,0.195,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.586543,900
0.0,0.125,0.0,0.07,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.636563,901
0.0,0.125,0.0,0.2125,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.659509,902
0.0,0.125,0.75,0.1875,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,0.5,0.0,0.0,,0.591051,903
0.0,0.125,0.5,0.370625,0.3333333,0.0,0.1666667,0.8,0.0,1.0,0.0,1.0,0.6666667,0.2,1.0,0.602709,904
0.0,0.125,0.5,0.25,0.0,0.0,0.3333333,0.2,0.0,0.0,1.0,1.0,1.0,0.2,,0.659673,905
0.0,0.125,0.25,0.1875,0.3333333,0.0833333,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.688274,906
0.4,0.0,0.0,0.34375,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.412226,907
0.0,0.125,0.75,0.2125,0.0,0.0,0.5,0.4,0.0,1.0,0.0,1.0,0.6666667,0.2,,0.38764,908
0.0,0.0,0.0,0.125,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.6,0.0,0.574324,909
0.2,0.125,0.0,0.229375,0.3333333,0.0833333,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.672458,910
0.0,0.0,0.0,0.275,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.591683,911
0.0,0.125,0.0,0.128125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.744125,912
0.0,0.125,0.25,0.2831187,0.0,0.0,0.3333333,,0.0,1.0,0.0,1.0,1.0,0.6,,0.531443,913
0.0,0.0,0.25,0.190625,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.585786,914
0.0,0.0,0.0,0.3125,0.3333333,0.0,0.3333333,0.6,0.0,0.0,0.0,1.0,0.0,0.0,,0.602496,915
0.0,0.0,0.25,0.20625,0.0,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.52221,916
0.0,0.0,0.0,0.23125,0.0,0.0,0.5,0.2,1.0,0.0,0.0,1.0,0.6666667,0.4,,0.519079,917
0.4,0.375,0.25,0.3125,0.0,0.0,0.0,0.2,0.0,1.0,0.5,1.0,0.6666667,0.6,0.0,0.78465,918
0.0,0.0,0.0,0.21,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.479657,919
0.0,0.0,0.0,0.11875,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.56603,920
0.0,0.125,0.0,0.3875,0.6666667,0.25,0.3333333,,0.0,0.0,0.0,1.0,0.3333333,0.2,,0.571223,921
0.0,0.125,0.25,0.36875,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.6666667,0.2,0.1666667,0.503497,922
0.0,0.0,0.0,0.21875,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.575855,923
0.0,0.0,0.0,0.244375,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.2,,0.656711,924
0.0,0.25,0.0,0.08125,0.6666667,0.0833333,0.1666667,0.2,0.0,0.0,0.0,1.0,0.6666667,0.2,,0.570079,925
0.2,0.0,0.0,0.25625,0.3333333,0.25,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,1.0,,0.64898,926
0.8,0.375,0.0,0.178125,0.3333333,0.75,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.613806,927
0.0,0.375,0.25,0.145,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.2,0.5,0.597645,928
0.0,0.0,0.0,0.19375,0.3333333,0.0833333,0.3333333,0.2,0.0,0.0,0.0,0.5,0.3333333,0.0,,0.592958,929
0.0,0.0,0.25,0.11125,0.0,0.0,0.1666667,0.8,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.621622,930
0.0,0.0,0.0,0.34375,0.3333333,0.0833333,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.607234,931
0.4,0.375,0.25,0.359375,0.3333333,0.5,0.5,0.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.666577,932
0.0,0.125,0.0,0.275,0.6666667,0.25,0.1666667,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,0.64411,933
0.0,0.25,0.5,0.3375,0.3333333,0.25,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.2,1.0,0.486989,934
0.0,0.125,0.25,0.25375,0.0,0.0,0.1666667,0.4,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.61792,935
0.2,0.0,0.5,0.4375,0.6666667,0.0,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,1.0,0.7,0.547669,936
0.0,0.0,0.25,0.203125,0.1666667,0.0,0.1666667,,0.0,0.0,0.0,0.0,0.3333333,0.0,,0.661922,937
0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.695863,938
0.0,0.125,0.0,0.190625,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.350935,939
0.0,0.0,0.0,0.26875,0.6666667,0.4166667,0.1666667,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.430723,940
0.0,0.125,0.0,0.1875,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.48306,941
0.0,0.125,0.0,0.125,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,0.5,0.0,0.0,,0.560778,942
0.0,0.0,0.25,0.109375,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.726269,943
0.0,0.125,0.0,0.2125,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,0.5,0.0,0.0,,0.72459,944
0.0,0.0,0.0,0.1375,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.557728,945
0.2,0.0,0.25,0.2875,0.0,0.0,0.3333333,0.8,0.0,0.0,0.0,1.0,1.0,0.4,0.75,0.610108,946
0.4,0.5,0.5,0.25,0.0,0.0,0.3333333,0.2,0.0,1.0,0.0,1.0,0.0,0.0,,0.535466,947
0.0,0.0,0.0,0.18125,0.0,0.0,0.3333333,0.4,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.630081,948
0.0,0.125,0.25,0.28125,0.3333333,0.0,0.3333333,0.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.647059,949
0.0,0.0,0.0,0.14375,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.4,,0.566879,950
0.0,0.125,0.0,0.253125,0.3333333,0.0833333,0.1666667,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.426273,951
0.0,0.0,0.25,0.203125,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.8,,0.644079,952
0.0,0.125,0.0,0.2625,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,0.5,0.6666667,0.4,0.0,0.527119,953
0.4,0.125,0.5,0.26875,0.0,0.0,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.2,,0.600433,954
0.4,0.0,0.0,0.1625,0.3333333,0.0833333,0.1666667,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.707317,955
0.0,0.0,0.25,0.100625,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.423607,956
0.0,0.125,0.75,0.28125,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.689832,957
0.2,0.5,0.0,0.10875,0.6666667,1.0,0.6666667,,0.0,0.0,0.0,0.5,0.6666667,0.2,,0.53263,958
0.0,0.125,0.0,0.1875,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.649761,959
0.0,0.0,0.0,0.225,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.621564,960
0.2,0.0,0.0,0.425,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.463936,961
0.4,0.125,0.0,0.1625,0.0,0.25,0.1666667,,0.0,0.0,0.0,1.0,0.0,0.0,,0.743727,962
0.0,0.0,0.0,0.11,0.3333333,0.0833333,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.59319,963
0.0,0.0,0.5,0.15,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,0.5,0.0,0.4,,0.504559,964
0.0,0.0,0.0,0.225,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,,965
0.4,0.0,0.5,0.35,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.397059,966
0.0,0.125,0.0,0.25,0.3333333,0.0,0.1666667,0.8,0.0,0.0,0.0,1.0,0.0,0.0,,0.635193,967
0.0,0.0,0.0,0.25,0.3333333,0.0,0.1666667,0.4,0.0,0.0,0.0,0.5,0.6666667,0.2,,0.54129,968
0.2,0.0,0.0,0.278125,0.6666667,0.25,0.0,0.2,0.0,0.0,0.0,1.0,0.3333333,0.2,1.0,0.652513,969
0.0,0.0,0.0,0.184375,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.584416,970
0.0,0.0,0.0,0.184375,0.0,0.0,0.5,0.2,0.0,0.0,0.5,1.0,1.0,1.0,,0.772831,971
0.0,0.125,0.0,0.23125,0.3333333,0.25,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.522046,972
0.0,0.125,0.0,0.25,0.3333333,0.25,0.3333333,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.519856,973
0.4,0.0,0.25,0.3125,0.6666667,0.5,0.3333333,0.4,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.378905,974
,0.0,,,,,,,,,,,,,,0.551241,975
0.0,0.0,0.25,0.39375,0.6666667,0.5,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.532576,976
0.0,0.0,1.0,0.2125,0.3333333,0.25,0.3333333,0.0,0.0,0.0,0.0,1.0,0.6666667,1.0,,0.519094,977
0.0,0.0,0.0,0.125,0.6666667,0.25,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.2,,0.581015,978
0.0,0.125,0.25,0.1625,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.519732,979
0.0,0.0,0.25,0.35625,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,,0.669516,980
0.0,0.0,0.5,0.1125,0.0,0.0,0.3333333,0.4,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.60559,981
0.0,0.125,0.25,0.2875,0.0,0.0,0.3333333,0.6,1.0,0.0,0.0,1.0,1.0,0.8,1.0,0.610652,982
0.0,0.125,0.75,0.184375,0.3333333,0.3333333,0.1666667,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.424872,983
0.0,0.125,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,,0.648936,984
0.0,0.125,0.0,0.1575,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,0.5,0.6666667,0.0,,0.682968,985
0.0,0.0,0.0,0.4125,0.0,0.0,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.698456,986
0.0,0.0,0.0,0.36875,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.697836,987
0.0,0.125,0.0,0.178125,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.574929,988
0.0,0.125,0.0,0.134375,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.588163,989
0.0,0.125,0.0,0.22875,0.3333333,0.25,0.0,,0.0,0.0,0.5,1.0,0.6666667,0.0,,0.590807,990
0.0,0.125,0.0,0.11875,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.0,0.4,0.3333333,0.594041,991
0.0,0.0,0.5,0.23125,0.6666667,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.63756,992
0.0,0.0,0.0,0.1625,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.2,,0.655781,993
0.0,0.0,0.0,0.203125,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.577811,994
0.8,0.0,0.5,0.3625,0.0,0.0,0.3333333,0.2,1.0,1.0,0.0,1.0,1.0,0.4,,0.75,995
0.0,0.125,0.5,0.125,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.609113,996
0.0,0.375,0.0,0.334375,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.8,,0.668161,997
0.0,0.375,0.5,0.35625,0.3333333,0.5,0.6666667,,0.0,0.0,0.5,1.0,0.6666667,0.2,,0.553937,998
0.0,0.25,0.0,0.11875,0.3333333,0.25,0.3333333,0.8,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.565793,999
0.0,0.125,0.0,0.3125,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.358359,1000
0.0,0.0,0.0,0.1,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.711871,1001
0.0,0.0,0.0,0.2375,0.6666667,0.1666667,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.358553,1002
0.0,0.125,0.25,0.2,0.0,0.25,0.3333333,0.2,1.0,0.0,0.0,1.0,0.6666667,0.2,1.0,0.453512,1003
0.0,0.0,0.0,0.34375,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.4,,0.738951,1004
0.0,0.125,0.0,0.2125,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.4,,0.590375,1005
0.0,0.0,0.0,0.2625,0.6666667,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.579413,1006
0.0,0.0,0.0,0.2375,0.3333333,0.3333333,0.5,0.4,0.0,0.0,0.5,1.0,1.0,0.2,,0.51018,1007
0.0,0.125,0.0,0.40625,0.6666667,0.5,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.537727,1008
0.0,0.0,0.0,0.1375,0.6666667,0.25,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.687668,1009
0.2,0.375,0.25,0.2375,0.6666667,0.0833333,0.5,0.2,1.0,1.0,0.0,1.0,0.6666667,0.0,,0.720665,1010
0.2,0.0,0.0,0.359375,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,1.0,,0.7275,1011
0.0,0.0,0.0,0.125,0.0,0.0,0.3333333,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,0.537913,1012
0.0,0.125,0.0,0.1875,0.0,0.0,0.3333333,0.2,1.0,0.0,0.0,1.0,0.6666667,0.2,,0.553867,1013
0.0,0.125,0.0,0.2625,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.3333333,0.8,,0.447341,1014
0.0,0.125,0.25,0.2375,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.4,,0.467871,1015
0.0,0.0,0.25,0.175,0.0,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.2,,0.770388,1016
0.0,0.125,0.0,0.121875,0.0,0.0,0.3333333,0.4,0.0,0.0,0.0,0.0,0.3333333,0.0,,0.628743,1017
0.0,0.25,0.0,0.1875,0.3333333,0.25,0.1666667,0.6,0.0,0.0,0.0,1.0,0.3333333,1.0,1.0,0.600887,1018
0.0,0.125,0.0,0.29375,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.4,,0.639648,1019
0.0,0.0,0.0,0.234375,0.6666667,0.0833333,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.4,,0.565947,1020
0.0,0.0,0.0,0.20625,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.530273,1021
0.2,0.25,0.0,0.20625,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.499652,1022
0.0,0.0,0.0,0.11875,0.0,0.0,0.3333333,0.2,0.0,0.0,0.5,0.5,0.6666667,0.0,,0.648297,1023
0.0,0.375,0.0,0.20625,0.3333333,0.25,0.1666667,0.2,0.0,1.0,0.0,1.0,0.3333333,0.0,,0.615767,1024
0.0,0.0,0.0,0.20625,0.6666667,0.25,0.3333333,0.6,0.0,0.0,0.0,0.5,0.0,0.0,,0.495943,1025
0.0,0.25,0.0,0.1824937,0.6666667,0.25,0.6666667,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.781751,1026
0.0,0.125,0.0,0.121875,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.643114,1027
0.0,0.0,0.5,0.1625,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.500407,1028
0.0,0.0,0.0,0.19375,0.6666667,0.0833333,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.2,,0.675847,1029
0.2,0.0,0.75,0.21125,0.6666667,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.8,0.375,0.641304,1030
0.0,0.375,0.0,0.25,0.0,0.25,0.3333333,0.4,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.606225,1031
0.0,0.125,0.25,0.19375,0.0,0.25,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.51627,1032
0.0,0.0,0.0,0.1875,0.6666667,0.25,0.5,0.2,0.0,0.0,0.0,1.0,0.6666667,1.0,,0.354796,1033
0.0,0.0,0.0,0.1125,0.3333333,0.0833333,0.1666667,0.2,0.0,0.0,0.0,0.5,0.3333333,0.6,,0.472851,1034
0.0,0.125,0.25,0.209375,0.0,0.0,0.1666667,0.4,0.0,0.0,0.0,1.0,0.6666667,0.4,1.0,0.221303,1035
0.0,0.125,0.25,0.303125,0.0,0.0,0.1666667,0.6,0.0,0.0,0.0,0.5,1.0,0.6,0.75,0.590527,1036
0.0,0.375,0.0,0.2625,0.6666667,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.611369,1037
0.0,0.125,0.25,0.325,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,0.5,0.3333333,0.2,,0.507541,1038
0.6,0.0,0.0,0.325,0.0,0.25,0.5,0.2,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.648997,1039
0.0,0.0,0.0,0.10625,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.46033,1040
0.0,0.125,0.0,0.3375,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.499401,1041
0.0,0.0,0.0,0.1875,0.0,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.2,,0.444802,1042
