antiguedad,elevacion,escasez,falla_in,Falta_in,falta_dren,health,ingreso,ponding,CM,PRECIP,id,dens_pop
18,0.3,0.0625,0.133,0.0652,0.018,0.35125,0.61142,1.12625,0.0,938,267,0.33585
18,0.4,0.0625,0.129,0.0392,0.018,0.31125,0.75134,2.095,0.0,948,268,0.30421
18,0.3,0.0625,0.131,0.0991,1.0,0.3125,0.70001,1.76875,0.0,944,269,0.1886
18,0.2,0.0625,0.132,0.016,0.074,0.14,0.96231,0.75625,0.0,913,270,0.04956
18,0.2,0.0625,0.134,0.0588,0.018,0.4625,0.6188,1.48,0.0,898,271,0.15967
18,0.2,0.0625,0.13,0.0313,0.074,0.1675,0.9977,2.34,0.0,940,272,0.04785
33,0.1,0.0625,0.269,0.0635,1.0,0.25375,0.77594,1.82125,0.0,846,273,0.33093
18,0.1,0.0625,0.133,0.0969,0.074,0.295,0.86811,2.09,0.0,849,274,0.39947
9,0.6,0.0625,0.033,0.0213,1.0,0.00875,0.2971,2.365,0.0,1023,275,0.01252
18,0.0,0.0625,0.145,0.089,0.018,0.3475,0.73539,9.84125,0.019833,707,276,0.2321
33,0.0,0.0625,0.31,0.0259,0.018,3.05875,0.72685,4.67,0.07537,699,277,0.19881
33,0.0,0.0625,0.33,0.0173,0.085,2.4225,0.6667,5.36125,0.113835,694,278,0.10199
33,0.0,0.0625,0.295,0.0274,0.018,0.25375,0.77015,6.18625,0.04834,714,279,0.16447
33,0.0,0.0625,0.348,0.0285,0.125,0.20375,0.69135,10.01,0.148508,709,280,0.24433
33,0.0,0.0625,0.382,0.0401,0.074,0.405,0.70948,7.8975,0.211715,707,281,0.19337
33,0.0,0.0625,0.386,0.0314,0.074,0.3375,0.64824,0.01125,0.219442,700,282,0.15891
33,0.0,0.0625,0.398,0.0307,0.018,0.40125,0.6999,6.73125,0.242204,696,283,0.18235
33,0.0,0.0625,0.352,0.0317,0.018,0.59,0.71684,7.0475,0.15576,691,284,0.14903
18,0.0,0.0625,0.178,0.0647,0.018,0.3875,0.70217,5.0825,0.082371,688,285,0.15304
64,0.0,0.0625,0.573,0.0284,0.074,0.2175,0.67204,0.265,0.062204,684,286,0.14427
64,0.0,0.0625,0.58,0.0149,0.08,0.355,0.65348,5.3875,0.075091,685,287,0.1992
33,0.0,0.0625,0.322,0.0345,0.083,0.525,0.68841,4.2,0.099442,682,288,0.15376
14,0.0,0.0625,0.141,0.0375,0.08,2.02875,0.69055,4.94125,0.139275,679,289,0.0678
33,0.0,0.0625,0.425,0.1782,0.074,0.555,0.68309,7.745,0.294672,711,290,0.27744
33,0.0,0.0625,0.407,0.0197,0.074,0.675,0.74078,7.0425,0.25894,708,291,0.2774
33,0.0,0.0625,0.367,0.0322,0.077,0.395,0.68938,1.75125,0.183152,688,292,0.14589
33,0.0,0.0625,0.414,0.0141,0.074,0.1975,0.68011,2.63375,0.272636,686,293,0.11001
33,0.0,0.0625,0.489,0.0126,0.074,0.2125,0.71407,2.5525,0.415342,689,294,0.10558
33,0.0,0.0625,0.45,0.0121,0.018,1.995,0.67753,1.4075,0.340586,684,295,0.15909
33,0.0,0.0625,0.525,0.045,0.074,1.5575,0.6976,1.57375,0.484128,687,296,0.15026
33,0.0,0.0625,0.397,0.0125,0.074,0.4825,0.65294,4.4975,0.240976,719,297,0.3528
33,0.0,0.0625,0.386,0.0156,0.074,0.63875,0.69626,10.04125,0.219777,721,298,0.29524
18,0.0,0.0625,0.265,0.0127,0.074,0.6225,0.73725,9.8625,0.246332,723,299,0.23517
33,0.0,0.0625,0.54,0.042,0.018,0.22,0.73549,6.27,0.511827,693,300,0.09622
33,0.0,0.0625,0.557,0.0078,0.074,0.415,0.72752,5.18625,0.54477,691,301,0.17891
33,0.0,0.0625,0.578,0.01,0.018,0.48,0.71866,6.91375,0.584854,690,302,0.22943
33,0.0,0.0625,0.682,0.0097,0.074,0.4375,0.71144,3.42625,0.780614,688,303,0.15609
33,0.0,0.0625,0.67,0.0231,0.018,0.22,0.69087,3.28375,0.75788,690,304,0.08361
18,0.0,0.0625,0.591,0.0174,0.018,0.33875,0.6828,1.795,0.864714,686,305,0.18193
18,0.0,0.0625,0.591,0.0074,0.083,0.325,0.68024,6.1925,0.865886,688,306,0.16291
18,0.0,0.0625,0.505,0.004,0.018,0.37625,0.70911,3.60375,0.70159,691,307,0.1745
33,0.0,0.0625,0.551,0.0083,0.074,0.52,0.722,1.31125,0.532106,696,308,0.14188
33,0.0,0.0625,0.585,0.013,0.018,0.2725,0.70497,1.3725,0.596513,693,309,0.16134
33,0.0,0.0625,0.531,0.0127,0.078,2.30375,0.6685,1.42,0.495453,695,310,0.21159
18,0.0,0.0625,0.332,0.0237,0.076,2.92875,0.68522,1.04,0.373305,681,311,0.17566
18,0.0,0.0625,0.15,0.0151,1.0,0.64,0.56791,3.94875,0.029093,698,312,0.45667
18,0.0,0.0625,0.145,0.012,1.0,0.46125,0.60446,3.08,0.019163,698,313,0.50424
33,0.0,0.0625,0.376,0.0118,0.018,0.23375,0.77381,4.29125,0.200586,709,314,0.26446
33,0.0,0.0625,0.318,0.0084,0.074,0.46625,0.725,5.83875,0.090907,715,315,0.23476
33,0.0,0.0625,0.406,0.0071,0.074,0.875,0.69072,1.565,0.258326,711,316,0.38208
33,0.0,0.0625,0.427,0.0016,0.018,0.4275,0.66234,4.99875,0.297406,699,317,0.21151
33,0.0,0.0625,0.412,0.0112,0.018,1.1375,0.66516,0.4625,0.268759,714,318,0.43349
18,0.0,0.0625,0.327,0.0061,1.0,0.44,0.65765,0.6475,0.364854,701,319,0.22494
14,0.0,0.0625,0.089,0.0028,0.081,0.835,0.66923,0.1275,0.041674,687,320,0.13192
9,0.0,0.0625,0.387,0.0141,0.018,0.01625,0.2971,0.04875,0.670098,684,321,0.00154
14,0.0,0.0625,0.173,0.0168,0.087,0.32125,0.62016,1.1725,0.199833,707,322,0.03283
14,0.0,0.0625,0.089,0.0133,1.0,0.08,0.67346,0.1225,0.041032,679,323,0.10215
14,0.0,0.0625,0.071,0.0134,1.0,0.17625,0.66852,0.865,0.007587,726,324,0.0709
9,0.0,0.0625,0.046,0.0295,1.0,0.04875,0.65239,0.0075,0.023933,686,325,0.12135
33,0.0,0.0625,0.399,0.0079,0.018,0.47875,0.70316,4.1825,0.244407,703,326,0.22647
18,0.0,0.0625,0.281,0.0156,0.018,0.475,0.66188,0.26,0.276625,707,327,0.16628
18,0.0,0.0625,0.402,0.0071,1.0,0.64875,0.66883,0.1175,0.507085,700,328,0.19691
18,0.0,0.0625,0.457,0.0143,1.0,1.30125,0.67712,1.34125,0.611158,704,329,0.27223
18,0.0,0.0625,0.172,0.0052,0.079,0.5325,0.74174,0.2475,0.070823,716,330,0.11431
18,0.0,0.0625,0.275,0.0147,0.074,0.3875,0.67437,2.68625,0.265523,712,331,0.21914
14,0.0,0.0625,0.226,0.0053,1.0,0.2075,0.81288,0.18125,0.300502,716,332,0.19603
18,0.0,0.0625,0.294,0.0087,1.0,0.25375,0.80015,0.00875,0.301702,723,333,0.35826
14,0.0,0.0625,0.241,0.0127,0.074,0.23875,0.83561,0.00875,0.329679,721,334,0.20744
9,0.0,0.0625,0.115,0.0133,0.074,0.0725,0.74686,4.57,0.154505,726,335,0.01584
18,0.0,0.0625,0.145,0.0137,1.0,0.3575,0.65413,3.82875,0.019665,697,336,0.26616
18,0.0,0.0625,0.156,0.0448,1.0,0.2375,0.79696,0.0,0.040642,702,337,0.36321
18,0.0,0.0625,0.147,0.0115,1.0,0.26125,0.65382,5.3375,0.023236,699,338,0.61976
18,0.0,0.0625,0.146,0.0096,1.0,0.2025,0.80121,4.49625,0.02053,698,339,0.34466
33,0.0,0.0625,0.3,0.0186,0.018,0.30125,0.67596,3.29375,0.056206,713,340,0.19295
33,0.0,0.0625,0.308,0.0179,0.074,0.16,0.73496,1.86625,0.072943,714,341,0.24609
33,0.0,0.0625,0.369,0.0319,0.074,0.39625,0.69741,1.31,0.187866,705,342,0.12966
33,0.0,0.0625,0.413,0.0885,0.074,0.23625,0.78042,2.745,0.270432,705,343,0.3686
18,0.0,0.0625,0.2,0.034,0.074,0.3375,0.76546,7.42375,0.123654,719,344,0.50008
33,0.0,0.0625,0.367,0.0054,0.074,0.53375,0.70225,5.655,0.183682,717,345,0.27313
14,0.0,0.0625,0.207,0.0262,0.074,0.14,0.8296,0.00625,0.264407,720,346,0.15994
14,0.0,0.0625,0.225,0.0153,1.0,0.20375,0.80858,0.0,0.300223,718,347,0.3651
14,0.0,0.0625,0.238,0.0053,1.0,0.07875,0.83119,0.0,0.324742,719,348,0.42571
33,0.0,0.0625,0.304,0.013,1.0,0.24625,0.71574,0.015,0.063654,704,349,0.16068
33,0.0,0.0625,0.295,0.0217,1.0,0.07125,0.7128,0.0,0.047671,701,350,0.2477
18,0.0,0.0625,0.148,0.0319,0.075,0.515,0.71981,4.895,0.024351,703,351,0.2753
18,0.0,0.0625,0.161,0.0256,0.018,0.29625,0.76849,0.06,0.049066,704,352,0.31645
9,0.0,0.0625,0.15,0.0889,0.018,0.80875,0.76591,2.37375,0.222036,714,353,0.07192
14,0.0,0.0625,0.181,0.0828,0.14,0.16625,0.2971,0.75,0.215732,711,354,0.04477
9,0.0,0.0625,0.155,0.0304,0.085,0.1525,0.38681,0.8425,0.230237,703,355,0.05657
18,0.0,0.0625,0.146,0.0219,1.0,1.5575,0.55751,0.13875,0.020893,694,356,0.08253
9,0.0,0.0625,0.245,0.0086,1.0,1.0375,0.72138,0.26375,0.401757,703,357,0.11574
9,0.0,0.0625,0.157,0.0802,0.081,0.85625,0.53243,0.04875,0.234198,710,358,0.05692
18,0.0,0.0625,0.322,0.0073,0.074,0.44375,0.64303,0.0025,0.355955,703,359,0.22799
14,0.0,0.0625,0.169,0.0081,0.083,0.3025,0.50497,0.75,0.193808,706,360,0.1184
18,0.0,0.0625,0.157,0.0232,1.0,0.23375,0.78076,0.0,0.042985,703,361,0.43275
18,0.0,0.0625,0.152,0.0145,1.0,0.30875,0.73287,0.03125,0.031967,701,362,0.45061
18,0.0,0.0625,0.332,0.0666,0.018,0.97,0.70581,1.625,0.373808,710,363,0.20888
18,0.0,0.0625,0.137,0.0647,1.0,0.78625,0.65422,0.34875,0.005077,726,364,0.13533
4,0.0,0.0625,0.141,0.0071,1.0,0.0325,0.29953,0.75,0.252831,705,365,0.01578
18,0.0,0.0625,0.148,0.0051,1.0,0.0675,0.72206,5.96,0.025718,700,366,0.58224
14,0.0,0.0625,0.167,0.0271,0.08,6.47625,0.63539,0.74375,0.188926,724,367,0.17947
9,0.0,0.0625,0.142,0.0,0.113,5.79375,0.59743,0.94375,0.205188,719,368,0.12202
9,0.0,0.0625,0.165,0.0039,0.101,6.72375,0.60045,0.045,0.25046,719,369,0.07455
14,0.0,0.0625,0.072,0.0578,0.087,0.18125,0.6918,0.28,0.009261,734,370,0.08869
14,0.0,0.0625,0.108,0.026,0.074,0.05375,0.73192,0.05625,0.077099,721,371,0.06491
14,0.0,0.0625,0.072,0.0287,1.0,1.22125,0.68997,1.7375,0.009847,729,372,0.11321
18,0.0,0.0625,0.165,0.0876,0.018,0.44625,0.70129,0.82875,0.057071,720,373,0.1355
14,0.0,0.0625,0.09,0.061,0.086,0.3075,0.70308,1.61,0.043347,728,374,0.06821
14,0.0,0.0625,0.067,0.0745,1.0,1.04875,0.67484,0.60875,0.0,736,375,0.13813
14,0.0,0.0625,0.133,0.0874,0.082,15.91,0.67261,0.62125,0.124156,734,376,0.08154
9,0.0,0.0625,0.072,0.0644,0.018,1.62,0.7092,1.09625,0.073584,739,377,0.05508
9,0.0,0.0625,0.114,0.1394,0.114,1.3975,0.63721,3.7025,0.152497,728,378,0.07781
9,0.0,0.0625,0.109,0.0324,1.0,5.3225,0.554,0.0025,0.143877,734,379,0.03052
6,0.0,0.0625,0.044,0.1462,1.0,0.46125,0.2971,0.0,0.052999,730,380,0.08564
18,0.0,0.0625,0.181,0.0091,0.087,11.22625,0.68171,0.2475,0.08781,662,381,0.09184
18,0.0,0.0625,0.193,0.0159,0.018,10.72625,0.6981,0.3225,0.109679,664,382,0.09676
9,0.0,0.0625,0.084,0.0226,0.018,1.88875,0.70038,0.20375,0.096848,658,383,0.02268
6,0.0,0.0625,0.039,0.0069,1.0,0.04,0.2971,0.0,0.042566,661,384,0.02072
33,0.2,0.0625,0.267,0.0088,0.018,0.505,0.89746,5.1975,0.0,912,385,0.13445
33,0.2,0.0625,0.266,0.0436,1.0,0.17875,0.89627,3.0425,0.0,907,386,0.05514
33,0.2,0.0625,0.266,0.007,0.074,0.125,0.86103,4.71375,0.0,927,387,0.1156
33,0.1,0.0625,0.269,0.0201,0.074,0.11875,0.93986,0.61,0.0,861,388,0.05577
33,0.1,0.0625,0.268,0.0239,1.0,0.0,0.2971,4.38375,0.0,850,389,0.0
33,0.1,0.0625,0.269,0.1018,0.074,0.15625,0.90793,2.7575,0.0,850,390,0.1949
33,0.0,0.0625,0.27,0.0265,0.074,0.0725,0.96151,1.1925,0.0,840,391,0.01787
33,0.0,0.0625,0.268,0.4424,0.018,0.58625,0.72949,5.325,0.0,833,392,0.38331
33,0.0,0.0625,0.268,0.0336,0.078,0.58625,0.69569,3.09875,0.0,830,393,0.3865
33,0.0,0.0625,0.267,0.0095,0.074,0.34375,0.87925,0.24,0.0,829,394,0.15574
33,0.0,0.0625,0.267,0.0225,0.088,0.47625,0.78307,6.18125,0.0,827,395,0.29667
33,0.0,0.0625,0.269,0.0239,0.074,0.57,0.81556,6.035,0.0,822,396,0.26748
33,0.0,0.0625,0.268,0.0107,0.018,0.42625,0.74378,6.38625,0.0,826,397,0.26807
33,0.0,0.0625,0.268,0.0088,0.018,0.85125,0.74738,0.72125,0.0,815,398,0.21661
33,0.0,0.0625,0.278,0.0128,0.074,0.36125,0.92583,2.38,0.014812,779,399,0.12545
33,0.0,0.0625,0.282,0.0163,0.074,0.2625,0.89798,0.36875,0.023347,774,400,0.15297
33,0.0,0.0625,0.278,0.0042,0.074,0.29375,0.91636,2.02625,0.014338,786,401,0.07567
33,0.0,0.0625,0.281,0.0078,0.018,0.27875,0.86203,1.3625,0.020837,781,402,0.12905
33,0.0,0.0625,0.286,0.0048,0.074,0.22875,0.89145,0.13125,0.03007,776,403,0.14708
33,0.0,0.0625,0.29,0.5825,0.074,0.03625,0.89888,0.0,0.03735,774,404,0.12217
33,0.0,0.0625,0.314,0.1262,0.018,0.1375,0.91615,1.27125,0.082566,764,405,0.16568
33,0.3,0.0625,0.266,0.029,0.081,0.4175,0.71487,3.98875,0.0,941,406,0.27411
33,0.3,0.0625,0.268,0.045,0.087,0.8,0.7751,5.2825,0.0,938,407,0.23212
33,0.3,0.0625,0.269,0.1354,1.0,1.18625,0.68953,4.29125,0.0,931,408,0.31812
33,0.3,0.0625,0.267,0.0585,0.018,1.275,0.69274,5.15875,0.0,924,409,0.31167
18,0.2,0.0625,0.132,0.0338,0.018,0.66125,0.82497,5.32625,0.0,913,410,0.11963
64,0.1,0.0625,0.538,0.0208,0.018,0.82875,0.80518,0.86875,0.0,846,411,0.21618
64,0.0,0.0625,0.536,0.0361,0.018,0.3275,0.80005,3.245,0.0,839,412,0.12788
64,0.0,0.0625,0.536,0.0386,0.074,0.1475,0.87682,4.5475,0.0,829,413,0.03942
64,0.0,0.0625,0.538,0.0353,0.074,0.26125,0.83332,3.39125,0.0,823,414,0.10374
64,0.0,0.0625,0.536,0.0469,0.074,0.1675,0.83098,3.58,0.0,819,415,0.07417
64,0.0,0.0625,0.536,0.0143,0.074,0.23125,0.86794,3.63625,0.0,813,416,0.07515
33,0.0,0.0625,0.268,0.0095,0.018,0.6575,0.81821,1.425,0.0,812,417,0.06212
33,0.0,0.0625,0.27,0.019,0.074,0.58125,0.85853,1.73375,0.0,804,418,0.10481
33,0.0,0.0625,0.274,0.0114,0.074,0.3625,0.83727,2.1075,0.00675,799,419,0.11283
33,0.0,0.0625,0.277,0.0183,0.074,0.495,0.8241,0.85,0.01364,792,420,0.14592
33,0.0,0.0625,0.28,0.0256,0.074,0.1575,0.90522,0.065,0.019861,786,421,0.11787
33,0.0,0.0625,0.289,0.0191,0.018,0.0525,0.91942,1.70875,0.036346,778,422,0.05323
33,0.0,0.0625,0.296,0.0041,0.074,0.305,0.90583,2.80625,0.049958,772,423,0.16676
33,0.0,0.0625,0.33,0.0105,0.074,0.23375,0.90718,1.66125,0.113054,766,424,0.1372
18,0.3,0.0625,0.132,0.0117,1.0,0.4675,0.69145,1.5875,0.0,961,425,0.24973
18,0.3,0.0625,0.132,0.0134,1.0,0.2825,0.71704,1.53125,0.0,954,426,0.22839
33,0.3,0.0625,0.267,0.0059,0.083,0.33875,0.74369,2.00875,0.0,947,427,0.18777
33,0.0,0.0625,0.275,0.0,0.074,0.32625,0.89906,0.85125,0.010014,799,428,0.15462
33,0.0,0.0625,0.277,0.0588,0.018,0.4325,0.88474,1.815,0.01311,796,429,0.12919
33,0.0,0.0625,0.283,0.0338,0.074,0.4825,0.86637,0.86125,0.023766,792,430,0.19349
33,0.0,0.0625,0.284,0.0142,0.074,0.43875,0.88153,0.6175,0.026137,788,431,0.15815
33,0.0,0.0625,0.287,0.0083,0.018,0.33875,0.84503,4.50875,0.031883,780,432,0.37152
33,0.0,0.0625,0.298,0.0334,0.074,0.2775,0.87231,4.11625,0.052636,772,433,0.45063
33,0.0,0.0625,0.32,0.0613,0.074,0.07875,0.90885,3.66625,0.095593,770,434,0.11011
18,0.4,0.0625,0.132,0.0208,1.0,0.6025,0.67987,1.35375,0.0,965,435,0.25471
33,0.3,0.0625,0.267,0.0553,0.074,0.39625,0.74571,0.63,0.0,952,436,0.20205
33,0.3,0.0625,0.268,0.024,0.018,0.39625,0.76711,4.06375,0.0,946,437,0.20643
33,0.3,0.0625,0.268,0.0148,1.0,0.34875,0.77799,4.00625,0.0,937,438,0.18514
33,0.3,0.0625,0.267,0.0106,0.018,0.59125,0.78416,5.55875,0.0,930,439,0.16505
33,0.3,0.0625,0.267,0.0119,0.074,0.30875,0.8289,3.03125,0.0,919,440,0.07886
33,0.3,0.0625,0.266,0.0056,1.0,0.2425,0.87035,1.00625,0.0,910,441,0.08275
33,0.1,0.0625,0.268,0.0036,0.018,0.26375,0.78137,3.1075,0.0,852,442,0.20858
64,0.0,0.0625,0.537,0.0266,0.074,0.3375,0.83257,2.44625,0.0,842,443,0.15246
33,0.0,0.0625,0.27,0.0434,0.074,0.02375,0.76499,3.5725,0.000697,805,444,0.03895
33,0.0,0.0625,0.288,0.0276,0.018,0.31125,0.69054,1.455,0.035007,786,445,0.25256
33,0.0,0.0625,0.29,0.0114,0.074,0.22125,0.77061,9.1075,0.037964,781,446,0.44127
33,0.0,0.0625,0.296,0.0465,0.018,0.18875,0.76548,1.70625,0.04954,777,447,0.42317
33,0.0,0.0625,0.322,0.0183,0.074,0.14375,0.90311,2.42875,0.098856,774,448,0.14402
33,0.0,0.0625,0.299,0.0159,0.074,0.15625,0.85549,1.48625,0.054728,782,449,0.22511
33,0.0,0.0625,0.297,0.0123,0.074,0.10375,0.88001,1.33125,0.05152,779,450,0.34377
33,0.0,0.0625,0.305,0.0324,0.074,0.2275,0.85153,3.51875,0.066778,779,451,0.34892
18,0.4,0.0625,0.134,0.1814,0.092,0.66375,0.67971,0.8875,0.0,975,452,0.27442
18,0.4,0.0625,0.133,0.1,1.0,0.4625,0.71394,0.59,0.0,970,453,0.21117
33,0.4,0.0625,0.268,0.0514,1.0,0.41875,0.74096,2.0,0.0,962,454,0.20758
33,0.4,0.0625,0.268,0.0448,0.074,0.4125,0.72911,1.48875,0.0,960,455,0.21298
33,0.4,0.0625,0.268,0.017,0.074,10.28875,0.68405,3.27375,0.0,951,456,0.35025
33,0.3,0.0625,0.267,0.0344,0.074,0.35125,0.77271,6.035,0.0,943,457,0.1686
33,0.3,0.0625,0.266,0.0083,0.074,0.2325,0.82124,3.67125,0.0,935,458,0.16664
33,0.3,0.0625,0.266,0.016,0.018,0.39625,0.82716,8.58875,0.0,927,459,0.13986
33,0.3,0.0625,0.266,0.008,0.018,0.17875,0.90578,8.08375,0.0,916,460,0.06972
18,0.3,0.0625,0.131,0.0035,0.074,0.8175,0.76489,3.62125,0.0,918,461,0.18367
33,0.2,0.0625,0.268,0.0224,1.0,1.20375,0.78797,3.4675,0.0,890,462,0.18775
33,0.2,0.0625,0.269,0.0073,0.018,1.1475,0.84257,3.15125,0.0,882,463,0.17114
18,0.1,0.0625,0.133,0.1429,0.074,0.31375,0.75788,1.40125,0.0,871,464,0.30361
33,0.1,0.0625,0.269,0.0464,0.018,0.27,0.7427,2.895,0.0,861,465,0.32488
18,0.1,0.0625,0.134,0.0272,0.018,0.44125,0.83609,1.66125,0.0,855,466,0.17867
33,0.1,0.0625,0.267,0.0403,0.018,0.65,0.82252,1.01375,0.0,849,467,0.14221
64,0.0,0.0625,0.536,0.0349,0.018,0.46875,0.79984,4.69,0.0,837,468,0.11949
64,0.0,0.0625,0.536,0.0208,0.074,0.25875,0.8574,4.78875,0.0,830,469,0.06405
33,0.0,0.0625,0.268,0.0246,0.074,0.42375,0.8862,0.8675,0.0,821,470,0.12601
18,0.0,0.0625,0.135,0.0219,0.074,0.0425,0.85678,2.4375,0.001144,810,471,0.0097
33,0.0,0.0625,0.275,0.0495,0.074,0.355,0.81265,1.36625,0.010098,802,472,0.07837
33,0.0,0.0625,0.278,0.0108,0.074,0.14125,0.83355,0.02,0.016179,797,473,0.08503
33,0.0,0.0625,0.285,0.0118,0.018,0.12625,0.74203,1.05,0.029372,791,474,0.09254
64,0.1,0.0625,0.537,0.0195,0.074,0.305,0.8179,3.405,0.0,840,475,0.11813
33,0.0,0.0625,0.267,0.0313,0.018,0.665,0.85585,4.4825,0.0,832,476,0.15032
18,0.0,0.0625,0.133,0.0367,0.074,0.16125,0.94225,1.4875,0.0,823,477,0.0872
18,0.0,0.0625,0.133,0.0152,0.074,0.0,0.67822,1.3725,0.0,818,478,0.00098
18,0.0,0.0625,0.132,0.0079,0.074,0.11625,0.9022,1.57875,0.0,822,479,0.08541
18,0.0,0.0625,0.137,0.0134,0.074,0.32875,0.86417,1.69625,0.004965,807,480,0.15794
18,0.1,0.0625,0.132,0.0119,1.0,0.855,0.8259,0.6075,0.0,856,481,0.1662
33,0.1,0.0625,0.266,0.0178,1.0,0.25625,0.87198,0.0325,0.0,846,482,0.65384
64,0.1,0.0625,0.541,0.0138,0.074,0.21875,0.86164,0.01125,0.000474,843,483,0.48611
33,0.1,0.0625,0.266,0.013,0.018,0.57125,0.76435,1.66375,0.0,844,484,0.27748
33,0.1,0.0625,0.267,0.02,0.074,0.47875,0.75934,0.93375,0.0,855,485,0.31562
18,0.1,0.0625,0.132,0.0147,0.018,0.78125,0.78299,10.29,0.0,847,486,0.18327
18,0.1,0.0625,0.133,0.0123,0.083,0.33125,0.78409,2.265,0.0,858,487,0.26429
18,0.1,0.0625,0.13,0.0215,1.0,1.295,0.7367,2.35625,0.0,846,488,0.18086
18,0.1,0.0625,0.133,0.028,0.075,0.59625,0.76975,0.13,0.0,869,489,0.24702
18,0.1,0.0625,0.131,0.0178,1.0,0.48625,0.67514,1.93875,0.0,855,490,0.17644
14,0.2,0.0625,0.064,0.0211,0.081,1.64375,0.69335,0.5175,0.0,886,491,0.13378
14,0.4,0.0625,0.064,0.0572,1.0,2.19125,0.55543,0.025,0.0,907,492,0.1143
18,0.4,0.0625,0.133,0.0323,0.076,0.41125,0.72095,1.435,0.0,965,493,0.21554
18,0.2,0.0625,0.132,0.0149,0.074,1.1275,0.75274,3.1425,0.0,908,494,0.27727
18,0.2,0.0625,0.131,0.0209,0.08,1.22875,0.67331,1.33875,0.0,915,495,0.25587
33,0.2,0.0625,0.267,0.0083,0.018,0.22375,0.7579,1.1525,0.0,926,496,0.11148
18,0.2,0.0625,0.133,0.0164,1.0,0.39375,0.74737,1.1225,0.0,885,497,0.26028
18,0.4,0.0625,0.132,0.0047,1.0,0.41625,0.72919,1.1,0.0,937,498,0.20239
18,0.4,0.0625,0.131,0.0128,0.074,0.4925,0.71161,1.26875,0.0,953,499,0.23448
18,0.4,0.0625,0.13,0.0146,1.0,0.4,0.7276,2.05,0.0,942,500,0.23448
18,0.4,0.0625,0.133,0.0293,0.077,1.7575,0.72589,1.065,0.0,933,501,0.17764
18,0.5,0.0625,0.133,0.0161,0.018,0.78125,0.67379,0.575,0.0,963,502,0.36437
18,0.5,0.0625,0.132,0.0286,0.018,0.5925,0.6885,0.31,0.0,956,503,0.23086
18,0.4,0.0625,0.132,0.0177,0.076,0.5325,0.59057,2.20875,0.0,982,504,0.31716
18,0.5,0.0625,0.134,0.0192,1.0,0.33125,0.56913,0.3175,0.0,989,505,0.30369
18,0.5,0.0625,0.132,0.0321,1.0,0.375,0.65026,0.04625,0.0,972,506,0.27003
9,0.2,0.0625,0.029,0.0113,0.018,0.46125,0.68884,0.20625,0.0,908,507,0.02526
9,0.2,0.0625,0.031,0.0213,1.0,0.03,0.77153,0.42,0.0,883,508,0.00654
18,0.4,0.0625,0.134,0.0871,1.0,1.20875,0.71312,0.00125,0.0,927,509,0.10476
9,0.3,0.0625,0.032,0.25,1.0,0.48375,0.76553,0.33125,0.0,915,510,0.01741
9,0.3,0.0625,0.03,0.0532,0.082,0.28625,0.71587,0.87125,0.0,907,511,0.0463
9,0.4,0.0625,0.031,0.0,0.106,2.46125,0.57005,0.67,0.0,920,512,0.05447
9,0.5,0.0625,0.032,0.0276,1.0,2.60625,0.56784,0.44625,0.0,930,513,0.05841
14,0.3,0.0625,0.065,0.0842,1.0,0.3975,0.72446,1.31375,0.0,894,514,0.0522
14,0.2,0.0625,0.067,0.0167,1.0,0.3025,0.71825,0.67125,0.000669,873,515,0.1155
9,0.2,0.0625,0.032,0.1138,1.0,0.99125,0.73196,0.385,0.0,872,516,0.10147
9,0.5,0.0625,0.031,0.0395,1.0,0.63875,0.50222,0.33125,0.0,922,517,0.04949
9,0.6,0.0625,0.032,0.0128,1.0,0.06125,0.45205,0.0225,0.0,985,518,0.10255
9,0.2,0.0625,0.031,0.015,0.018,1.335,0.68313,0.04125,0.0,899,519,0.02702
9,0.4,0.0625,0.031,0.003,1.0,0.0,0.2971,1.21625,0.0,937,520,0.00011
33,0.0,0.0625,0.268,0.0327,0.074,0.08125,0.83254,2.995,0.0,843,521,0.02748
33,0.0,0.0625,0.266,0.0056,0.074,0.3125,0.77105,0.0975,0.0,836,522,0.10111
33,0.0,0.0625,0.296,0.0046,0.074,0.16625,0.91325,1.03375,0.050237,768,523,0.12761
33,0.0,0.0625,0.296,0.0168,0.074,0.10125,0.89807,0.0,0.048563,771,524,0.24076
33,0.0,0.0625,0.306,0.0151,1.0,0.13,0.87154,0.0,0.069261,767,525,0.39398
33,0.0,0.0625,0.316,0.0123,1.0,0.14125,0.8972,1.21,0.087336,766,526,0.31973
18,0.1,0.0625,0.133,0.0075,0.074,0.16,0.92597,7.5275,0.0,875,527,0.06254
18,0.1,0.0625,0.133,0.0097,0.074,0.12,0.91341,3.7925,0.0,881,528,0.00979
18,0.0,0.0625,0.238,0.024,0.074,0.18125,0.87662,1.66,0.195174,758,529,0.16246
18,0.0,0.0625,0.252,0.0126,0.074,0.05625,0.85779,1.715,0.222901,755,530,0.38672
18,0.0,0.0625,0.269,0.0131,0.018,0.46875,0.91497,3.44125,0.254533,753,531,0.31778
14,0.1,0.0625,0.065,0.0092,0.094,1.01625,0.7228,0.475,0.0,862,532,0.13383
14,0.2,0.0625,0.065,0.0232,0.091,0.7625,0.71502,1.015,0.0,873,533,0.15305
18,0.4,0.0625,0.133,0.0207,0.075,0.38625,0.61246,1.50875,0.0,980,534,0.30486
